Minimum.Android: 4(86), ==>Content.Rating: Everyone(92), Ad.Supported: True(97), #SUP: 107785 #CONF: 0.5360144415822086
Content.Rating: Everyone(92), Ad.Supported: False(98), ==>Minimum.Android: 4(86), #SUP: 65254 #CONF: 0.5764436709923058
Minimum.Android: 4(86), Ad.Supported: False(98), ==>Content.Rating: Everyone(92), #SUP: 65254 #CONF: 0.9078438465177106
Ad.Supported: False(98), ==>Minimum.Android: 4(86), Content.Rating: Everyone(92), #SUP: 65254 #CONF: 0.5187988455942566
Content.Rating: Everyone(92), In.App.PurchasesFalse(100), ==>Minimum.Android: 4(86), #SUP: 153164 #CONF: 0.6657943811482001
Minimum.Android: 4(86), In.App.PurchasesFalse(100), ==>Content.Rating: Everyone(92), #SUP: 153164 #CONF: 0.8671607398642337
Minimum.Android: 4(86), Content.Rating: Everyone(92), ==>In.App.PurchasesFalse(100), #SUP: 153164 #CONF: 0.8851414998930877
In.App.PurchasesFalse(100), ==>Minimum.Android: 4(86), Content.Rating: Everyone(92), #SUP: 153164 #CONF: 0.578164989392784
Content.Rating: Everyone(92), ==>Minimum.Android: 4(86), In.App.PurchasesFalse(100), #SUP: 153164 #CONF: 0.5836041837337347
Minimum.Android: 4(86), ==>Content.Rating: Everyone(92), In.App.PurchasesFalse(100), #SUP: 153164 #CONF: 0.7616840555782103
Content.Rating: Everyone(92), Editor.Choice: False(102), ==>Minimum.Android: 4(86), #SUP: 173036 #CONF: 0.6593354671543972
Minimum.Android: 4(86), Editor.Choice: False(102), ==>Content.Rating: Everyone(92), #SUP: 173036 #CONF: 0.8605245621189366
Minimum.Android: 4(86), Content.Rating: Everyone(92), ==>Editor.Choice: False(102), #SUP: 173036 #CONF: 0.9999826628679084
Editor.Choice: False(102), ==>Minimum.Android: 4(86), Content.Rating: Everyone(92), #SUP: 173036 #CONF: 0.5682347339211533
Content.Rating: Everyone(92), ==>Minimum.Android: 4(86), Editor.Choice: False(102), #SUP: 173036 #CONF: 0.6593229057516813
Minimum.Android: 4(86), ==>Content.Rating: Everyone(92), Editor.Choice: False(102), #SUP: 173036 #CONF: 0.8605074445759526
Content.Rating: Everyone(92), Last.Update(2020), ==>Minimum.Android: 4(86), #SUP: 62999 #CONF: 0.7313729132322552
Minimum.Android: 4(86), Last.Update(2020), ==>Content.Rating: Everyone(92), #SUP: 62999 #CONF: 0.861371653586371
Last.Update(2020), ==>Minimum.Android: 4(86), Content.Rating: Everyone(92), #SUP: 62999 #CONF: 0.6317019121820132
Ad.Supported: True(97), In.App.PurchasesFalse(100), ==>Minimum.Android: 4(86), #SUP: 109226 #CONF: 0.7363219630578401
Minimum.Android: 4(86), In.App.PurchasesFalse(100), ==>Ad.Supported: True(97), #SUP: 109226 #CONF: 0.6183992254864772
Minimum.Android: 4(86), Ad.Supported: True(97), ==>In.App.PurchasesFalse(100), #SUP: 109226 #CONF: 0.8453501331186923
Ad.Supported: True(97), ==>Minimum.Android: 4(86), In.App.PurchasesFalse(100), #SUP: 109226 #CONF: 0.6110750570648525
